,name,class01,class02,city,county,askContent,askLen,askTime,ansOrNot,ansDpt,ansContent,ansLen,ansTime,ansDpt2,ansContent2,ansLen2,ansTime2,scUrl,askCon_cutted,ansCon_cutted,tfidf_askCon_key_word,tfidf_ansCon_key_word
333,石盘街道周家乡瓦窑村有什么拆迁计划？,拆迁,咨询,成都,东部新区,尊敬的领导好！现在到处都在拆迁，请问石盘街道周家乡瓦窑村有什么拆迁计划？何时拆迁,40,2022-03-07 17:47,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943958,尊敬 的 领导 好 ！ 现在 到处 都 在 拆迁 ， 请问 石盘 街道 周 家乡 瓦窑村 有 什么 拆迁 计划 ？ 何时 拆迁,,"['拆迁', '瓦窑村', '石盘']",
334,眉山天府恒大文旅城房子,城建,投诉,省级政府部门,省政府组成部门,我是攀枝花市的一名中学教师，花了一生的积蓄买了成都市眉山天府恒大文旅城的一套房子（314地块14栋），已经停工一年多了，眉山天管委承诺督促恒大三月份大面积复工复产，可是，今天都三月七号了，我买的那个14栋还泡在水里，根本没有工人复工抽水，而且现场放着很多过期的原材料！我恳请市领导督促恒大马上全面复工复产，换掉过期的原材料，保质保量按时交房！,171,2022-03-07 17:49,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943959,我 是 攀枝花市 的 一名 中学教师 ， 花 了 一生 的 积蓄 买 了 成都市 眉山 天府 恒大文 旅城 的 一套 房子 （ 314 地块 14 栋 ） ， 已经 停工 一年 多 了 ， 眉山 天 管委 承诺 督促 恒大 三月份 大面积 复工 复产 ， 可是 ， 今天 都 三月 七号 了 ， 我 买 的 那个 14 栋 还 泡 在 水里 ， 根本 没有 工人 复工 抽水 ， 而且 现场 放着 很多 过期 的 原材料 ！ 我 恳请 市 领导 督促 恒大 马上 全面 复工 复产 ， 换掉 过期 的 原材料 ， 保质保量 按时 交房 ！,,"['复工', '14', '恒大']",
335,学校投诉,教育,投诉,达州,市长严卫东,学校:达州市万源市职业高级中学投诉内容:学校周末有偿补课，并且费用不低，招募教官组织学生晚训，做的不好甚至体罚，校服两学期换了两套，每套不低于150匿名举报，望不透露个人信息,87,2022-03-07 17:57,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943960,学校 : 达州市 万源市 职业 高级中学 投诉 内容 : 学校 周末 有偿 补课 ， 并且 费用 不低 ， 招募 教官 组织 学生 晚训 ， 做 的 不好 甚至 体罚 ， 校服 两 学期 换 了 两套 ， 每套 不 低于 150 匿名举报 ， 望 不 透露 个人信息,,"['万源市', '达州市', '匿名举报']",
336,泡桐树乐平分校,教育,咨询,成都,青羊区,领导，您好，请问一下泡桐树乐平分校今年是否可以竣工？佳兆业广场是否有就读资格,38,2022-03-07 18:07,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943961,领导 ， 您好 ， 请问 一下 泡桐树 乐平 分校 今年 是否 可以 竣工 ？ 佳兆业 广场 是否 有 就读 资格,,"['佳兆业', '泡桐树', '乐平']",
337,城市有机更新,拆迁,咨询,成都,武侯区,你好领导，我想咨询一下教育学院职工宿舍9栋在城市有机更新的范围内吗？,34,2022-03-07 18:24,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943966,你好 领导 ， 我 想 咨询 一下 教育 学院 职工宿舍 9 栋 在 城市 有机 更新 的 范围 内 吗 ？,,"['职工宿舍', '你好', '有机']",
338,德阳发的驾照转到成都需要准备哪些资料,交通,咨询,成都,武侯区,户籍在泸州，在德阳考的驾照转到成都需要准备哪些资料？是否需要居住证,33,2022-03-07 18:31,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943968,户籍 在 泸州 ， 在 德阳 考 的 驾照 转 到 成都 需要 准备 哪些 资料 ？ 是否 需要 居住证,,"['居住证', '驾照', '德阳']",
339,龙泉驿区武术进校园,教育,咨询,成都,龙泉驿区,武术什么时候回纳入中考项目。是中考选考项目还是必考项目，具体是怎么操作？武术必须在校园学习，还是可以在校外学习？？,57,2022-03-07 18:32,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943969,武术 什么 时候 回 纳入 中考 项目 。 是 中考 选考 项目 还是 必考 项目 ， 具体 是 怎么 操作 ？ 武术 必须 在 校园 学习 ， 还是 可以 在 校外 学习 ？ ？,,"['中考', '武术', '项目']",
340,银行卡被冻结,其他,求助,眉山,东坡区,您好，本人中国银行储蓄卡被眉山市东坡区公安局刑侦大队冻结了，本人是贵州人，重来没有去过眉山，也没用出售买卖银行卡给他人使用，不知道为什么被冻结了，现在严重影响我个人和家庭的日常生活，压力巨大，请求帮助，谢谢！,104,2022-03-07 18:38,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943971,您好 ， 本人 中国银行 储蓄卡 被 眉山市 东坡区 公安局 刑侦 大队 冻结 了 ， 本人 是 贵州 人 ， 重 来 没有 去过 眉山 ， 也 没用 出售 买卖 银行卡 给 他人 使用 ， 不 知道 为什么 被 冻结 了 ， 现在 严重 影响 我 个人 和 家庭 的 日常生活 ， 压力 巨大 ， 请求 帮助 ， 谢谢 ！,,"['冻结', '眉山市', '本人']",
341,营业执照办理,其他,咨询,成都,双流区,双流区彭镇燃灯小区的门面房，大多都不是商业产权。但是一直是作为商铺在使用。2021年可以无房产证办理营业执照，2022年还可以这样办理吗？,69,2022-03-07 18:47,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943972,双流 区 彭镇 燃灯 小区 的 门面房 ， 大多 都 不是 商业 产权 。 但是 一直 是 作为 商铺 在 使用 。 2021 年 可以 无 房产证 办理 营业执照 ， 2022 年 还 可以 这样 办理 吗 ？,,"['办理', '彭镇', '2021']",
342,武侯金凤街农贸市场杂乱,交通,投诉,成都,武侯区,"菜市场小汽车能开进去吗?武侯金凤街农贸市场里面随时都有小汽车在里面穿行,严重威胁到了行人的安全,今天差点被撞,建议加强管理",61,2022-03-07 18:48,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943973,"菜市场 小汽车 能 开进去 吗 ? 武侯 金凤街 农贸市场 里面 随时 都 有 小汽车 在 里面 穿行 , 严重威胁 到 了 行人 的 安全 , 今天 差点 被 撞 , 建议 加强 管理",,"['小汽车', '开进去', '金凤街']",
343,关于富力史丹尼国际公寓的户口问题,其他,咨询,成都,青羊区,关于富力史丹尼国际公寓的户口相关问题，想问这个房子是否可平移落户，另外房子的落户准确地址是哪里？到底是东华门街53号，还是顺城大街289号？,70,2022-03-07 18:54,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943974,关于 富力史 丹尼 国际 公寓 的 户口 相关 问题 ， 想 问 这个 房子 是否 可 平移 落户 ， 另外 房子 的 落户 准确 地址 是 哪里 ？ 到底 是 东华门 街 53 号 ， 还是 顺城 大街 289 号 ？,,"['落户', '房子', '富力史']",
344,投诉龙泉驿区西河公立卫生院,医疗,投诉,成都,龙泉驿区,龙泉驿区西河公立卫生院九价预约采用线上订阅➕短信，2月25日已发送短信，3月3日也发送了短信，3月7日也发送了短信，并不回复，九价订阅不按照顺序排号，通知也不按照排队顺序通知,87,2022-03-07 18:57,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943975,龙泉驿区 西河 公立 卫生院 九价 预约 采用 线上 订阅 ➕ 短信 ， 2 月 25 日 已 发送 短信 ， 3 月 3 日 也 发送 了 短信 ， 3 月 7 日 也 发送 了 短信 ， 并 不 回复 ， 九价 订阅 不 按照 顺序 排号 ， 通知 也 不 按照 排队 顺序 通知,,"['短信', '九价', '发送']",
345,三无残疾人申请福利院,其他,咨询,成都,市长王凤朝,我家里有一位亲属在新都区，无父母无子女，唐氏综合征患者，41岁，无配偶，无经济来源，申请居住福利院，向哪里申请，需要提供什么材料。,65,2022-03-07 19:03,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943976,我 家里 有 一位 亲属 在 新都区 ， 无 父母 无 子女 ， 唐氏 综合征 患者 ， 41 岁 ， 无 配偶 ， 无 经济 来源 ， 申请 居住 福利院 ， 向 哪里 申请 ， 需要 提供 什么 材料 。,,"['新都区', '申请', '41']",
346,四川省南充市南部县富利镇乐逍坝村建设用地,其他,咨询,南充,市委书记刘强,领导好，四川省南充市南部县富利镇乐逍坝村增减挂钩项目，居民安置点太单一，不符合实际。一个村九个社只有一个安置点，绝大多数农户还需要种植庄稼，如果都搬迁至目前安置点种植太不方便，请问领导安置点的选择是省，市，县硬性规定还是怎么？是否合规,117,2022-03-07 19:04,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943978,领导 好 ， 四川省 南充市 南部县 富利镇乐 逍坝村 增减 挂钩 项目 ， 居民 安置 点 太 单一 ， 不 符合实际 。 一个 村 九个 社 只有 一个 安置 点 ， 绝大多数 农户 还 需要 种植 庄稼 ， 如果 都 搬迁 至 目前 安置 点 种植 太 不 方便 ， 请问 领导 安置 点 的 选择 是 省 ， 市 ， 县 硬性规定 还是 怎么 ？ 是否 合规,,"['安置', '种植', '南部县']",
347,成华区旧城改造项目菽香里迟迟不动工,拆迁,投诉,成都,市委书记施小琳,成华区旧城改造项目菽香里17年底拆迁至今迟迟没有动工建设，荒地一片，处于市中心的该地块不仅严重影响市容市貌，且让几百户市民无家可归，长期在外租屋度日！望政府出手早日问责追责是何原因久拖不动，让漂流在外的可怜百姓早日住上自己的房子，回到真正属于自己的家！,126,2022-03-07 19:04,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943977,成华区 旧城 改造 项目 菽 香里 17 年底 拆迁 至今 迟迟 没有 动工 建设 ， 荒地 一片 ， 处于 市中心 的 该 地块 不仅 严重 影响 市容 市貌 ， 且 让 几百户 市民 无家可归 ， 长期 在外 租屋 度日 ！ 望 政府 出手 早日 问责 追责 是 何原因 久拖 不 动 ， 让 漂流 在外 的 可怜 百姓 早日 住 上 自己 的 房子 ， 回到 真正 属于 自己 的 家 ！,,"['早日', '在外', '市貌']",
348,温江金明幼儿园保教费,教育,投诉,成都,温江区,领导您好！想咨询一下关于温江区金明幼儿园金马园区的保教费问题，小朋友于2021年9月迁入户口到温江区金马镇，2022年9月1日开学报名，学校说享受不了本地户口补贴的福利，保教费比别的小朋友多1200元（校方说现在没有该项政策）想咨询一下现在还能想收这项政策吗？（小朋友是在2020年9月入的园）,147,2022-03-07 19:04,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943979,领导 您好 ！ 想 咨询 一下 关于 温江区 金 明 幼儿园 金马 园区 的 保教费 问题 ， 小朋友 于 2021 年 9 月 迁入 户口 到 温江区 金马 镇 ， 2022 年 9 月 1 日 开学 报名 ， 学校 说 享受 不了 本地 户口 补贴 的 福利 ， 保教费 比 别的 小朋友 多 1200 元 （ 校方 说 现在 没有 该项 政策 ） 想 咨询 一下 现在 还 能 想 收 这项 政策 吗 ？ （ 小朋友 是 在 2020 年 9 月入 的 园 ）,,"['小朋友', '温江区', '保教费']",
349,希望尽快对我说的问题进行处理,其他,求助,成都,高新区,我被四川驰诚鑫源商务咨询有限公司，以欺骗的方式让我签了贷款居间服务合同，收取了我八万元保证金。已经在高新区桂溪派出所报了警并登记也交了相关资料，现在过去一个星期了也没有任何处理结果的消息。,94,2022-03-07 19:15,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943980,我 被 四川 驰诚鑫源 商务 咨询 有限公司 ， 以 欺骗 的 方式 让 我 签 了 贷款 居间 服务 合同 ， 收取 了 我 八万元 保证金 。 已经 在 高新区 桂溪 派出所 报 了 警 并 登记 也 交 了 相关 资料 ， 现在 过去 一个 星期 了 也 没有 任何 处理结果 的 消息 。,,"['八万元', '驰诚鑫源', '桂溪']",
350,物业占用业主消防通道作为办公室,城建,求助,内江,威远县,请领导为青龙别院1栋全体业主作主。诉求：一栋业主的单元门安全出口被物业占用，做为他们的办公室，仅仅只留了1.1米宽作为这一栋楼几百号人的安全出口。请主管部门领导为老百姓作主。,87,2022-03-07 19:23,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943981,请 领导 为 青龙 别院 1 栋 全体 业主 作主 。 诉求 ： 一栋 业主 的 单元 门 安全 出口 被 物业 占用 ， 做 为 他们 的 办公室 ， 仅仅 只留 了 1.1 米 宽 作为 这 一栋 楼 几百号 人 的 安全 出口 。 请 主管部门 领导 为 老百姓 作主 。,,"['一栋', '作主', '业主']",
351,请问小孩读书要化片区吗,教育,咨询,广安,广安区,请问小孩读书要划片区吗？小孩现在读幼儿园马上要读一年级了,28,2022-03-07 19:25,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943982,请问 小孩 读书 要 划片 区 吗 ？ 小孩 现在 读 幼儿园 马上 要读 一年级 了,,"['小孩', '划片', '要读']",
352,成都市郫都区户籍，外省上小学，小升初咨询,教育,求助,成都,郫都区,成都市郫都区户籍，在省外上小学，现要回成都上初中小，要怎么办理信息采集？打多次教育局电话，一直无人接听，要怎么办？,57,2022-03-07 19:29,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943983,成都市 郫都区 户籍 ， 在 省外 上 小学 ， 现要 回 成都 上 初中 小 ， 要 怎么 办理 信息 采集 ？ 打 多次 教育局 电话 ， 一直 无人 接听 ， 要 怎么办 ？,,"['郫都区', '现要', '省外']",
353,函数专科毕业的档案存放,教育,咨询,乐山,犍为县,"您好,请问一下我高中没读完就去工作了,然后我函授了一个专科和本科.我想咨询的是现在档案在我手里,请问可以在哪里存放吗?需要什么手续或者钱一类的.",72,2022-03-07 19:49,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943986,"您好 , 请问 一下 我 高中 没 读完 就 去 工作 了 , 然后 我 函授 了 一个 专科 和 本科 . 我 想 咨询 的 是 现在 档案 在 我 手里 , 请问 可以 在 哪里 存放 吗 ? 需要 什么 手续 或者 钱 一类 的 .",,"['请问', '函授', '专科']",
354,广安帝谷公园城3月30能否如期交房,城建,求助,广安,市委书记张彤,帝谷公园城三期二批次目前不仅没施工，开发商与一些承建单位发生纠纷，例如3月份因为资金不到位，安装的水电表又被拆除了。鉴于目前状况，老百姓有如下疑问与担忧，请书记为老百姓解惑。第一，3月30号之前能否保证按质量按时交房。第二，扫尾工程何时能开工。第三，政府能否正式约谈开发商，要求开发商做出按时交房的承诺以及承担相应的后果。,161,2022-03-07 19:53,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943988,帝谷 公园 城 三期 二 批次 目前 不仅 没 施工 ， 开发商 与 一些 承建 单位 发生 纠纷 ， 例如 3 月份 因为 资金 不 到位 ， 安装 的 水电 表 又 被 拆除 了 。 鉴于 目前 状况 ， 老百姓 有 如下 疑问 与 担忧 ， 请 书记 为 老百姓 解惑 。 第一 ， 3 月 30 号 之前 能否 保证 按 质量 按时 交房 。 第二 ， 扫尾 工程 何时能 开工 。 第三 ， 政府 能否 正式 约 谈 开发商 ， 要求 开发商 做出 按时 交房 的 承诺 以及 承担 相应 的 后果 。,,"['开发商', '交房', '按时']",
355,漏水,城建,投诉,成都,金牛区,金牛区九里堤南路99号附3号楼上一直漏水影响到行人通行长达半个月之久到目前还未处理,41,2022-03-07 19:56,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943990,金牛区 九里 堤 南路 99 号 附 3 号 楼上 一直 漏水 影响 到 行人 通行 长 达 半个 月 之久 到 目前 还 未 处理,,"['99', '九里', '金牛区']",
356,省小二退款迟迟未到账！！！！,其他,投诉,成都,成华区,2020年初前后，省小二就开始每月不返还油卡金额了，我已提交退款，但之后一直等待并未收到退款。现在省小二app已经下架，不知该追回余款，请求政府为我们做主,77,2022-03-07 20:03,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943991,2020 年初 前后 ， 省小二 就 开始 每月 不 返还 油卡 金额 了 ， 我 已 提交 退款 ， 但 之后 一直 等待 并未 收到 退款 。 现在 省小二 app 已经 下架 ， 不知 该 追回 余款 ， 请求 政府 为 我们 做主,,"['省小二', '退款', '2020']",
357,郫都教育局电话永远无人接听，怎样才能咨询到问,教育,求助,成都,郫都区,小孩户籍在成都，但一直在外省上小学，2022年春季想回成都上初中，要怎么办理信息采集？需要哪些资料,49,2022-03-07 20:06,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943992,小孩 户籍 在 成都 ， 但 一直 在 外省 上 小学 ， 2022 年 春季 想回 成都 上 初中 ， 要 怎么 办理 信息 采集 ？ 需要 哪些 资料,,"['成都', '2022', '想回']",
358,幼儿园园长及领导鼓动两岁多的幼儿报兴趣班,教育,投诉,成都,金牛区,金牛区新徽优贝幼儿园园长鼓动两岁多的孩子报幼儿园的兴趣班,28,2022-03-07 20:13,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943996,金牛区 新徽 优贝 幼儿园 园长 鼓动 两岁 多 的 孩子 报 幼儿园 的 兴趣班,,"['幼儿园', '兴趣班', '新徽']",
359,温江区金马街道2022年要解决哪些民生实事呢,城建,咨询,成都,温江区,请问2022年温江金马街道有哪些具体任务要完成？包括之前没开工的,32,2022-03-07 20:21,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943997,请问 2022 年 温江 金马 街道 有 哪些 具体任务 要 完成 ？ 包括 之前 没 开工 的,,"['2022', '具体任务', '温江']",
360,金泉小学搬走，原校设成高中吗？,教育,咨询,成都,金牛区,金泉小学搬走，原金泉小学设高中吗，想知道是真的吗？什么时候搬？,31,2022-03-07 20:24,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943999,金泉 小学 搬走 ， 原 金泉 小学 设 高中 吗 ， 想 知道 是 真的 吗 ？ 什么 时候 搬 ？,,"['金泉', '小学', '搬走']",
361,集中建房项目,拆迁,咨询,天府新区,天府新区管委会,领导，你好我想了解一下，天府新区原大林镇黄堰村集中建房项目何时能启动,34,2022-03-07 20:25,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944000,领导 ， 你好 我 想 了解 一下 ， 天府 新区 原 大林 镇 黄堰村 集中 建房 项目 何时能 启动,,"['黄堰村', '大林', '何时能']",
362,父母投靠后户籍转移再购房,其他,咨询,成都,市长王凤朝,尊敬的领导：因本人夫妻均为独生子女，2018年本人父母及岳母通过老年父母投靠子女入籍金牛区，2019年本人父母通过以前的单位购房将户籍迁入郫都区。因老人年龄大，需要照顾，今年本人父母已将郫都区的住房卖出，本人夫妻名下有两套住宅（均为60多平的房子），加上育有二孩及岳父岳母也一起居住，两套住宅住有八人，随着孩子逐渐长大，居住面积稍感狭窄，请问我父母现在是否具有单独购房资格（他们户籍目前仍在郫都区）？如果没有，请问将来会不会有相应的父母投靠子女购房的一些改善措施？谢谢！,235,2022-03-07 20:28,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944001,尊敬 的 领导 ： 因 本人 夫妻 均 为 独生子女 ， 2018 年 本人 父母 及 岳母 通过 老年 父母 投靠 子女 入籍 金牛区 ， 2019 年 本人 父母 通过 以前 的 单位 购房 将 户籍 迁入 郫都区 。 因 老人 年龄 大 ， 需要 照顾 ， 今年 本人 父母 已 将 郫 都 区 的 住房 卖出 ， 本人 夫妻 名下 有 两套 住宅 （ 均 为 60 多平 的 房子 ） ， 加上 育有 二孩及 岳父 岳母 也 一起 居住 ， 两套 住宅 住 有 八人 ， 随着 孩子 逐渐 长大 ， 居住面积 稍感 狭窄 ， 请问 我 父母 现在 是否 具有 单独 购房 资格 （ 他们 户籍 目前 仍 在 郫 都 区 ） ？ 如果 没有 ， 请问 将来 会 不会 有 相应 的 父母 投靠 子女 购房 的 一些 改善 措施 ？ 谢谢 ！,,"['父母', '本人', '购房']",
363,简阳蓝色港湾,城建,求助,成都,市委书记施小琳,简阳蓝色港湾二期楼盘，烂尾至今无法解决，也无具体计划，楼盘何时能解决复工，交房.如何处理当前问题,48,2022-03-07 20:28,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944002,简阳 蓝色 港湾 二期 楼盘 ， 烂尾 至今 无法 解决 ， 也 无 具体 计划 ， 楼盘 何时能 解决 复工 ， 交房 . 如何 处理 当前 问题,,"['楼盘', '简阳', '烂尾']",
364,我被骗了,企业,求助,泸州,江阳区,领导你们好。我是一位宝妈，前几天在网上找了个做手工活的，地址在佳乐广场12楼1204。交了280块钱的材料费，说的是十个货要交七个成品。加工费十元一个，拿回来才发现根本做不了。怎么做都不合格。那就是一个骗材料费的就。今天去发现又有两个人去了。请问这种明明知道上当了，却投诉无门。请问该怎么办？,146,2022-03-07 20:29,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944003,领导 你们好 。 我 是 一位 宝妈 ， 前 几天 在 网上 找 了 个 做 手工 活 的 ， 地址 在 佳乐 广场 12 楼 1204 。 交了 280 块钱 的 材料费 ， 说 的 是 十个 货要 交 七个 成品 。 加工费 十元 一个 ， 拿 回来 才 发现 根本 做不了 。 怎么 做 都 不 合格 。 那 就是 一个 骗 材料费 的 就 。 今天 去 发现 又 有 两个 人去 了 。 请问 这种 明明 知道 上当 了 ， 却 投诉无门 。 请问 该 怎么办 ？,,"['材料费', '请问', '投诉无门']",
365,阳台封窗统一要求使用推拉窗不合理不合规！,城建,求助,成都,金堂县,鹭洲城邦小区，物业在封阳台问题上，要求业主统一使用推拉窗，不准使用平开窗！而我也查了一下，高层建筑才不提倡使用平开窗，超100米严禁平开窗。业主群里大家都认为“只要玻璃颜色一致就行了”！……恰恰相反，据我了解，金堂却有小区统一要求使用平开窗的！因为相比之下，平开窗比推拉窗更安全从安全角度考虑，望有关部门及时介入处理，及时修改或出示相关规定，以便业主顺利装修！,180,2022-03-07 20:34,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944004,鹭洲 城邦 小区 ， 物业 在 封 阳台 问题 上 ， 要求 业主 统一 使用 推拉窗 ， 不准 使用 平开窗 ！ 而 我 也 查 了 一下 ， 高层建筑 才 不 提倡 使用 平开窗 ， 超 100 米 严禁 平开窗 。 业主 群里 大家 都 认为 “ 只要 玻璃 颜色 一致 就行了 ” ！ … … 恰恰相反 ， 据 我 了解 ， 金堂 却 有 小区 统一 要求 使用 平开窗 的 ！ 因为 相比之下 ， 平开窗 比 推拉窗 更 安全 从 安全 角度 考虑 ， 望 有关 部门 及时 介入 处理 ， 及时 修改 或 出示 相关 规定 ， 以便 业主 顺利 装修 ！,,"['平开窗', '推拉窗', '业主']",
366,中江县南华镇镁淇钢结构公司噪音扰民严重，根本无法休息,环保,投诉,德阳,中江县,四川省德阳市中江县南华镇镁淇钢结构公司，白天、每晚通宵作业，噪音巨大，造成我们没有办法睡觉，请检查要求其整改，谢谢！,58,2022-03-07 20:42,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944005,四川省 德阳市 中江县 南华 镇 镁 淇 钢结构 公司 ， 白天 、 每晚 通宵 作业 ， 噪音 巨大 ， 造成 我们 没有 办法 睡觉 ， 请 检查 要求 其 整改 ， 谢谢 ！,,"['中江县', '德阳市', '钢结构']",
367,小区噪音扰民，卫生堪忧，物业极其不作为,治安,投诉,成都,新都区,,0,2022-03-07 20:46,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944006,,,,
368,嘉陵区幼儿园周边80米距离不能延续烟草证,建言,求助,南充,市长古正举,书记大人您好：我是南充市嘉陵区一个普通失地农民，国家统建之后征收了土地房屋，赔偿的一个小门市开的烟酒副食小店养活一家老小，至今已有13年，疫情当下，就业形势严峻然而今年却面临失业，嘉陵区烟草公司一刀切的政策规定幼儿园周边80米距离不能延续烟草证，恳求书记大人为底层老百姓办事实做好事，南充市也推广宁波模式吧！最后恭祝书记大人工作顺利，身体健康！万事如意！,177,2022-03-07 21:10,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944007,书记 大人 您好 ： 我 是 南充市 嘉陵区 一个 普通 失地农民 ， 国家 统建 之后 征收 了 土地 房屋 ， 赔偿 的 一个 小门 市开 的 烟酒 副食 小店 养活 一家老小 ， 至今已有 13 年 ， 疫情 当下 ， 就业 形势严峻 然而 今年 却 面临 失业 ， 嘉陵区 烟草 公司 一刀切 的 政策 规定 幼儿园 周边 80 米 距离 不能 延续 烟草 证 ， 恳求 书记 大人 为 底层 老百姓 办 事实 做好事 ， 南充市 也 推广 宁波 模式 吧 ！ 最后 恭祝 书记 大人 工作 顺利 ， 身体健康 ！ 万事如意 ！,,"['嘉陵区', '南充市', '大人']",
369,黑劳务中介是否无法无天放言直接起诉他,3.15,投诉,成都,市委书记施小琳,作为80后，文化程度不高，被中介套路到外地上班，完成指定工作期限后便联系不上，后面直接叫我去起诉，初中没读完实在很困难,59,2022-03-07 21:18,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944008,作为 80 后 ， 文化 程度 不高 ， 被 中介 套路 到 外地 上班 ， 完成 指定 工作 期限 后 便 联系 不上 ， 后面 直接 叫 我 去 起诉 ， 初中 没 读完 实在 很 困难,,"['80', '不上', '套路']",
370,广元青川三江实验学校报名条,教育,咨询,广元,青川县,你好，请问一下我是广元青川的，住在绵阳金海阳光里小区的，住了几年了，，，自由职业，，我小孩可以读旁边的，三江实验小学吗？户口没迁过来，报名需要什么手续，，谢谢,79,2022-03-07 21:20,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944009,你好 ， 请问 一下 我 是 广元 青川 的 ， 住 在 绵阳 金海 阳光 里 小区 的 ， 住 了 几年 了 ， ， ， 自由职业 ， ， 我 小孩 可以 读 旁边 的 ， 三江 实验 小学 吗 ？ 户口 没 迁过来 ， 报名 需要 什么 手续 ， ， 谢谢,,"['迁过来', '自由职业', '金海']",
371,绵阳城市学院不让毕业生返校,教育,投诉,绵阳,市长李云,2022.3.10日学校允许除毕业班的学生进校不让毕业班返校，参加教资考试，备考专升本，考研，请问交了高昂的学费去哪里了，2021.10月出去实习，3.10不准毕业生返校,85,2022-03-07 21:22,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944010,2022.3 . 10 日 学校 允许 除 毕业班 的 学生 进校 不让 毕业班 返校 ， 参加 教资 考试 ， 备考 专升本 ， 考研 ， 请问 交了 高昂 的 学费 去 哪里 了 ， 2021.10 月 出去 实习 ， 3.10 不准 毕业生 返校,,"['毕业班', '返校', '专升本']",
372,技校单招,教育,咨询,成都,温江区,目前是技师院校5年制学生第三年，希望通过单招进入大专，需要怎么做，准备那些资料？,40,2022-03-07 21:24,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944011,目前 是 技师 院校 5 年制 学生 第三年 ， 希望 通过 单招 进入 大专 ， 需要 怎么 做 ， 准备 那些 资料 ？,,"['单招', '年制', '大专']",
373,拆迁中新生儿安置,拆迁,咨询,成都,东部新区,高明镇白金社区的拆迁公告是2021年6月18日公布的，规定说十个月内出生的婴儿有安置赔偿，请问婴儿在2022年4月17日出生，但是上户口在2022年4月18日以后，有安置赔偿吗？这个十个月的时间限定是婴儿出生日期还是说我上户口的日期？,117,2022-03-07 21:35,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944013,高明 镇 白金 社区 的 拆迁 公告 是 2021 年 6 月 18 日 公布 的 ， 规定 说 十个月 内 出生 的 婴儿 有 安置 赔偿 ， 请问 婴儿 在 2022 年 4 月 17 日 出生 ， 但是 上 户口 在 2022 年 4 月 18 日 以后 ， 有 安置 赔偿 吗 ？ 这个 十个月 的 时间 限定 是 婴儿 出生日期 还是 说 我 上 户口 的 日期 ？,,"['18', '2022', '婴儿']",
