,name,class01,class02,city,county,askContent,askLen,askTime,ansOrNot,ansDpt,ansContent,ansLen,ansTime,ansDpt2,ansContent2,ansLen2,ansTime2,scUrl,askCon_cutted,ansCon_cutted,tfidf_askCon_key_word,tfidf_ansCon_key_word
390,青羊区，光华南三路六毛牛杂火锅噪音扰民,治安,投诉,成都,市委书记施小琳,光华南三路六毛牛杂火锅一到晚上就占道经营，噪音极大，一营业就是到凌晨，划拳的，声音极大，楼上住户根本休息不好，并且经常还发生打架斗殴,66,2022-03-10 21:05,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945063,光华 南 三路 六毛 牛杂 火锅 一到 晚上 就 占 道 经营 ， 噪音 极大 ， 一 营业 就是 到 凌晨 ， 划拳 的 ， 声音 极大 ， 楼上住户 根本 休息 不好 ， 并且 经常 还 发生 打架斗殴,,"['楼上住户', '极大', '牛杂']",
391,空天产业园安置房,拆迁,咨询,成都,简阳市,领导你好：请问空天产业园安置房好久才修都拆迁这么久了,26,2022-03-10 21:09,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945064,领导 你好 ： 请问 空天 产业园 安置 房 好久 才 修 都 拆迁 这么久 了,,"['空天', '产业园', '这么久']",
392,低风险地区学校解封的申请,教育,求助,成都,市委书记施小琳,您好，我是成都信息工程大学的一名学生，我们学校在2022年2月19号开学，至今一直封校。在此期间我们学校只可以很紧急的理由才可以提前申请，由辅导员、院长签字盖章，才可以短暂出门（起初有疫情可以理解）。我们是龙泉驿校区，封校期间，我们所在区没有过任何疫情，为低风险地区.并且学校要求我们严禁出校，而校内老师却每天在航空港校区和我们校区来回跑，也就是说，封校仅仅针对我们学生。在我们封校期间，我们学校周边的成都大学从未封校过。并且在3月10日，成都市已经全面降为低风险地区，我们学校周边封校的四川旅游学院和四川师范大学也都解封，我认为所在区域的大学都解封，而我们学校仍然强制让我们待在学校，且请假流程复杂，可以说是像关押犯人一样对待我们。我认为作为成年人的我们，可以为自己争取应有的权利，并且我们也可以为自己的行为负责了，望领导可以为我们争取解封的机会。谢谢您！,379,2022-03-10 21:13,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945067,您好 ， 我 是 成都 信息工程 大学 的 一名 学生 ， 我们 学校 在 2022 年 2 月 19 号 开学 ， 至今 一直 封校 。 在此期间 我们 学校 只 可以 很 紧急 的 理由 才 可以 提前 申请 ， 由 辅导员 、 院长 签字 盖章 ， 才 可以 短暂 出门 （ 起初 有 疫情 可以 理解 ） 。 我们 是 龙泉驿 校区 ， 封校 期间 ， 我们 所在区 没有 过 任何 疫情 ， 为 低 风险 地区 . 并且 学校 要求 我们 严禁 出 校 ， 而 校内 老师 却 每天 在 航空港 校区 和 我们 校区 来回 跑 ， 也就是说 ， 封校 仅仅 针对 我们 学生 。 在 我们 封校 期间 ， 我们 学校 周边 的 成都 大学 从未 封校 过 。 并且 在 3 月 10 日 ， 成都市 已经 全面 降为 低 风险 地区 ， 我们 学校 周边 封校 的 四川 旅游 学院 和 四川 师范大学 也 都 解封 ， 我 认为 所在区域 的 大学 都 解封 ， 而 我们 学校 仍然 强制 让 我们 待 在 学校 ， 且 请假 流程 复杂 ， 可以 说 是 像 关押 犯人 一样 对待 我们 。 我 认为 作为 成年人 的 我们 ， 可以 为 自己 争取 应有 的 权利 ， 并且 我们 也 可以 为 自己 的 行为 负责 了 ， 望 领导 可以 为 我们 争取 解封 的 机会 。 谢谢您 ！,,"['封校', '我们', '学校']",
393,关于低风险地区学校解封的申请,教育,投诉,成都,市委书记施小琳,,0,2022-03-10 21:13,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945065,,,,
394,迁坟安置,拆迁,咨询,成都,温江区,您好，成都市温江区公平镇分水村1组因政府规划征地，需占祖坟，通知我们自行解决迁坟事宜，并且无任何赔偿！这不是应该由政府牵头告知迁入地吗？且适当的补偿相应迁坟安置费吗？,83,2022-03-10 21:13,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945066,您好 ， 成都市 温江区 公平 镇 分水 村 1 组因 政府 规划 征地 ， 需占 祖坟 ， 通知 我们 自行解决 迁坟 事宜 ， 并且 无 任何 赔偿 ！ 这 不是 应该 由 政府 牵头 告知 迁入地 吗 ？ 且 适当 的 补偿 相应 迁坟 安置费 吗 ？,,"['迁坟', '温江区', '迁入地']",
395,九价疫苗,其他,咨询,成都,锦江区,我在约苗上订阅的成都市盐市口卫生服务中心时间是2022年3月8日10：02:56请问现在我排在多少号大概还需要排多久谢谢,60,2022-03-10 21:15,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945069,我 在 约 苗上 订阅 的 成都市 盐市口 卫生 服务中心 时间 是 2022 年 3 月 8 日 10 ： 02 : 56 请问 现在 我排 在 多少 号 大概 还 需要 排 多久 谢谢,,"['盐市口', '苗上', '2022']",
396,富士康天瑞路24小时之内连续贴了我罚单,交通,求助,成都,高新区,富士康周围上班隔三五天就有协警贴罚单，厂区又不让进，附近又没车位,32,2022-03-10 21:19,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945070,富士康 周围 上班 隔 三五天 就 有 协警 贴 罚单 ， 厂区 又 不让 进 ， 附近 又 没 车位,,"['协警', '三五天', '富士康']",
397,温江亚洲湾商场招商进展如何具体到多久能开业。,城建,投诉,成都,温江区,各位领导你们好，洲际亚洲湾开发商承诺引进曼购中心，自2019年开始承诺，现在都2022年了，商场还没有开业。请问一下这个商场还开不开哦。,68,2022-03-10 21:20,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945071,各位 领导 你们好 ， 洲际 亚洲 湾 开发商 承诺 引进 曼购 中心 ， 自 2019 年 开始 承诺 ， 现在 都 2022 年 了 ， 商场 还 没有 开业 。 请问 一下 这个 商场 还 开不开 哦 。,,"['商场', '承诺', '曼购']",
398,龙泉驿区西河镇白鹤林小区,就业,咨询,成都,龙泉驿区,白鹤林安置小区商铺还没有交付，怎么会有商家已经注册成功了？请问注册的商铺是哪里来的地址？难道真的还没有交付就已经被人预定完了吗？不是说是网上公开公正的招租吗？,79,2022-03-10 21:31,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945074,白鹤 林 安置 小区 商铺 还 没有 交付 ， 怎么 会 有 商家 已经 注册 成功 了 ？ 请问 注册 的 商铺 是 哪里 来 的 地址 ？ 难道 真的 还 没有 交付 就 已经 被 人 预定 完 了 吗 ？ 不是 说 是 网上 公开 公正 的 招租 吗 ？,,"['商铺', '交付', '注册']",
399,成都中医药大学职工经济适用房的问题,其他,投诉,成都,市委书记施小琳,施书记您好！成都中医药大学职工经济适用房历时11年到现在仍然不能交房，温江区政府和开发商存在很大问题，大家交钱拿不到房，多次反映后校方在推进，但是推进不力，仍然一拖再拖。恳请市领导帮助解决,94,2022-03-10 21:35,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945076,施 书记 您好 ！ 成都 中医药大学 职工 经济 适用房 历时 11 年 到 现在 仍然 不能 交房 ， 温江区 政府 和 开发商 存在 很大 问题 ， 大家 交钱 拿 不到 房 ， 多次 反映 后 校方 在 推进 ， 但是 推进 不力 ， 仍然 一拖再拖 。 恳请 市 领导 帮助 解决,,"['温江区', '中医药大学', '11']",
400,噪音扰民,环保,投诉,成都,市委书记施小琳,尊敬的领导您好，我是彭州市濛阳镇三界场街道五组村民，我们三界村招商招来一打沙厂，不知道这沙厂是否合格合规，噪音极起严重影响我们的生产和活。我们有村民打了12369和12345热线电话都没有跟我们解决问题，沙厂离我家最近，每当拉沙的车从窗外过时噪音达到七八十分贝，而且最近这几晚上有不断的沙车来来去去，我已找了村上领导还是没给我解决问题，希望村上和沙厂给我一个合理的答复。,185,2022-03-10 21:44,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945080,尊敬 的 领导 您好 ， 我 是 彭州市 濛 阳镇 三界 场 街道 五组 村民 ， 我们 三界 村 招商 招来 一打 沙厂 ， 不 知道 这沙厂 是否 合格 合规 ， 噪音 极起 严重 影响 我们 的 生产 和 活 。 我们 有 村民 打 了 12369 和 12345 热线电话 都 没有 跟 我们 解决问题 ， 沙厂 离 我家 最近 ， 每当 拉沙 的 车 从 窗外 过时 噪音 达到 七八十 分贝 ， 而且 最近 这 几 晚上 有 不断 的 沙车 来来去去 ， 我 已 找 了 村上 领导 还是 没 给 我 解决问题 ， 希望 村上 和 沙厂 给 我 一个 合理 的 答复 。,,"['沙厂', '村上', '三界']",
401,户口平迁,其他,咨询,成都,高新区,本人研究生学历，自由职业，现在户口成华区，有且仅在成华区有一套房，目前准备卖掉此套房，请问后面能不能把户口平迁至高新区，因为置换房想在高新区买。,72,2022-03-10 21:44,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945079,本人 研究生 学历 ， 自由职业 ， 现在 户口 成华区 ， 有且 仅 在 成华区 有 一 套房 ， 目前 准备 卖掉 此 套房 ， 请问 后面 能 不能 把 户口 平 迁至 高新区 ， 因为 置换 房想 在 高新区 买 。,,"['成华区', '高新区', '套房']",
402,举报成都市青羊区青华路美莱医学美容医院,城建,投诉,成都,市长王凤朝,实名举报！成都市青羊区青华路31号美莱医学美容医院医院违法将五楼楼顶平台，私自搭建改成员工餐厅，多次举报后，有关部门称，医院违章搭建已多年，属于历史遗留问题，不好拆除，请问？违法搭建多年，为什么没有人管，违法会因为时间太久就变成了合法吗？希望有关部门实际调查，给人民群众一个满意的答复，尽快拆除违法搭建，还成都市民一个良好的生活环境，,167,2022-03-10 21:50,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945081,实名 举报 ！ 成都市 青羊区 青华路 31 号 美莱 医学美容 医院 医院 违法 将 五楼 楼顶 平台 ， 私自 搭建 改成 员工 餐厅 ， 多次 举报 后 ， 有关 部门 称 ， 医院 违章 搭建 已 多年 ， 属于 历史 遗留问题 ， 不好 拆除 ， 请问 ？ 违法 搭建 多年 ， 为什么 没有 人管 ， 违法 会 因为 时间 太久 就 变成 了 合法 吗 ？ 希望 有关 部门 实际 调查 ， 给 人民 群众 一个 满意 的 答复 ， 尽快 拆除 违法 搭建 ， 还 成都 市民 一个 良好 的 生活 环境 ，,,"['搭建', '违法', '医院']",
403,大货车扰民,交通,投诉,成都,郫都区,郫都区红光镇汉姜村徐堰花园小区门口这条路，从早上8、9点到晚上11点大货车至少十几辆轮番跑那声音简直震耳欲聋，严重影响居民休息，路两边都是居民楼中间一条乡村公路，大货车拉的是土，那简直是尘舞飞扬伸手不见五指，一点不夸张，最主要那噪声轰隆隆一直都在耳边回荡那车速也是相当的快货车都能赶上赛车的速度了严重影响生活。希望有关部门管一管，一定要管管太头疼了。,175,2022-03-10 22:04,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945083,郫都区 红光 镇汉 姜村 徐堰 花园 小区 门口 这条 路 ， 从 早上 8 、 9 点到 晚上 11 点大 货车 至少 十几辆 轮番 跑 那 声音 简直 震耳欲聋 ， 严重 影响 居民 休息 ， 路 两边 都 是 居民楼 中间 一条 乡村 公路 ， 大 货车 拉 的 是 土 ， 那 简直 是 尘舞 飞扬 伸手不见五指 ， 一点 不 夸张 ， 最 主要 那 噪声 轰隆隆 一直 都 在 耳边 回荡 那 车速 也 是 相当 的 快 货车 都 能 赶上 赛车 的 速度 了 严重 影响 生活 。 希望 有关 部门 管一管 ， 一定 要 管管 太 头疼 了 。,,"['货车', '简直', '郫都区']",
404,关于高新区中和街道成自泸高速以东农村自建房问,拆迁,咨询,成都,高新区,高新区中和街道成自泸以东农村自建房问题，这片区规划为基本农田保护区，房屋基本都是90年代初修建，为砖砌加预制板结构，木梁石棉瓦结构，基本都达到使用年限，经历过08年汶川大地震和周边工地打桩施工的摧残，很多房屋出现裂缝，存在房屋倒塌安全隐患。并且房屋内电线凌乱，曾今设计的电路是否能带动现大功率电器，存在短路和电线过载发热发生火灾。家家基本使用柴火和液化气，柴火造成大气污染，液化气使用是否规范，存在安全隐患。农村基本设施不完善，道路狭窄不平，消防车不能通过。望有关部门能重视！,238,2022-03-10 22:07,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945086,高新区 中 和 街道 成自 泸 以东 农村 自建房 问题 ， 这 片区 规划 为 基本农田 保护区 ， 房屋 基本 都 是 90 年代 初 修建 ， 为 砖 砌 加 预制板 结构 ， 木梁 石棉瓦 结构 ， 基本 都 达到 使用 年限 ， 经历 过 08 年 汶川 大 地震 和 周边 工地 打桩 施工 的 摧残 ， 很多 房屋 出现 裂缝 ， 存在 房屋 倒塌 安全隐患 。 并且 房屋内 电线 凌乱 ， 曾今 设计 的 电路 是否 能 带动 现 大功率 电器 ， 存在 短路 和 电线 过载 发热 发生 火灾 。 家家 基本 使用 柴火 和 液化气 ， 柴火 造成 大气污染 ， 液化气 使用 是否 规范 ， 存在 安全隐患 。 农村 基本 设施 不 完善 ， 道路 狭窄 不平 ， 消防车 不能 通过 。 望 有关 部门 能 重视 ！,,"['液化气', '房屋', '基本']",
405,实名举报成都市青羊区青华路美莱医学美容医院,城建,投诉,成都,青羊区,实名举报成都市青羊区青华路31号美莱医学美容医院，该医院私自将五楼楼顶违章搭建，改成员工餐厅，经多次举报，有关部门称，该医院违章搭建已多年，不好拆除，请问？违章搭建多年为什么没有人管？违法会因为时间太久就变成了合法吗？不好拆除就可以不用拆除吗？请有关部门现场监督，尽快拆除违法搭建建筑，早日还成都市民一个良好的生活环境！,160,2022-03-10 22:07,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945085,实名 举报 成都市 青羊区 青华路 31 号 美莱 医学美容 医院 ， 该 医院 私自 将 五楼 楼顶 违章 搭建 ， 改成 员工 餐厅 ， 经 多次 举报 ， 有关 部门 称 ， 该 医院 违章 搭建 已 多年 ， 不好 拆除 ， 请问 ？ 违章 搭建 多年 为什么 没有 人管 ？ 违法 会 因为 时间 太久 就 变成 了 合法 吗 ？ 不好 拆除 就 可以 不用 拆除 吗 ？ 请 有关 部门 现场 监督 ， 尽快 拆除 违法 搭建 建筑 ， 早日 还 成都 市民 一个 良好 的 生活 环境 ！,,"['搭建', '拆除', '违章']",
406,中和多校划片学校范围建议,教育,建言,成都,高新区,尊敬的各位领导，我们关于高新区中和片区多校划片政策的建议：首先坚决支持国家政府提倡并推行的多校划片政策！关于本次试点区域高新区中和，毋庸置疑，既然是教育不均衡区域，就会面临历史既得利益者的反对，历史资源缺乏区域者的拥护。当产生对立声音时，回归教育的本质，回归国家政府的初衷，让每个孩子都应该享受到公平耳有质量的的教育资源。在大方向和框架下，涉及到的几个细节点，有以下几点建议：1、关于就近入学。部分小区以就近入学，坚决要读“楼下的”学校，或者坚决让别的小区读“楼下的”学校，这就是一种霸占和推诿。就近应该是附近区域的学校，都纳入多校划片的学校标的。某小区提到的梓州大道车流量大，安全角度小学生不应该上学通行，所以只能读“楼下的”学校才安全。请教育部门去调取下幼儿园的入学数据，该区域为了让孩子读好学校，跨越梓州大道到新川区域读幼儿园的数不甚数，新川的业主都在抱怨，一个班级一半以上的幼儿都是从梓州大道那边过来的，千方百计的摇号入学，不为幼儿的安全着想了吗？所谓的“安全问题”竟然成了家长随时调用来威胁政府、欺瞒其他民众的工具。此风如果助长，将会被其他居心的人拿来用。当然不是忽视小学生的安全问题，政府现在开通了公交专列，每日接送家长和幼儿，后续也可以效仿或者更精进的方式。2、关于本次试点的具体区域。前面说到学校，然后关于具体区域。肯定前期资源欠缺的小区呼声最高的，比如北大资源、中建天府公馆、德商、中铁等小区。这些其实都是新小区，就近入学率低，择校率高，甚至有的因为资源的不均衡性都没有入住，导致区域人气一直上不来。高新区是充满活力和蒸蒸日上的，吸引着大量年轻人来奋斗和安居乐业，本区域也应该如此。这些一直处于教育缺乏的小区，政府应该给他们带来希望。也让更多未来还将入住本区域的家庭没有后顾之忧，甚至在本区域出现严重的霸道资源模式。3.建议同属于中和这个片区的省教科院和新川新开小学也共同拉入多校划片，让优质教育资源和普通教育资源一起拉入多校划片，真正做到教育资源的共享和公平公正合理，让片区每一位孩子可以得到享受优质教育资源的机会和可能，而不是所有的优质教育资源都被某个小区独享，违背了国家弱化学区房政策提倡教育均衡发展战略部署，多校划片，大势所趋！恳求政府这次一定要公平公正合理妥善的处理中和多校划片的划片学校和划片范围,963,2022-03-10 22:14,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945087,尊敬 的 各位 领导 ， 我们 关于 高新区 中 和 片区 多校 划片 政策 的 建议 ： 首先 坚决 支持 国家 政府 提倡 并 推行 的 多校 划片 政策 ！ 关于 本次 试点 区域 高新区 中 和 ， 毋庸置疑 ， 既然 是 教育 不 均衡 区域 ， 就 会 面临 历史 既得利益者 的 反对 ， 历史 资源 缺乏 区域 者 的 拥护 。 当 产生 对立 声音 时 ， 回归 教育 的 本质 ， 回归 国家 政府 的 初衷 ， 让 每个 孩子 都 应该 享受 到 公平 耳有 质量 的 的 教育资源 。 在 大方向 和 框架 下 ， 涉及 到 的 几个 细节 点 ， 有 以下几点 建议 ： 1 、 关于 就近入学 。 部分 小区 以 就近入学 ， 坚决 要读 “ 楼下 的 ” 学校 ， 或者 坚决 让 别的 小区 读 “ 楼下 的 ” 学校 ， 这 就是 一种 霸占 和 推诿 。 就近 应该 是 附近 区域 的 学校 ， 都 纳入 多校 划片 的 学校 标的 。 某 小区 提到 的 梓州 大道 车流量 大 ， 安全 角度 小学生 不 应该 上学 通行 ， 所以 只能 读 “ 楼下 的 ” 学校 才 安全 。 请 教育部门 去 调取 下 幼儿园 的 入学 数据 ， 该 区域 为了 让 孩子 读好 学校 ， 跨越 梓州 大道 到 新川 区域 读 幼儿园 的 数 不 甚数 ， 新川 的 业主 都 在 抱怨 ， 一个 班级 一半 以上 的 幼儿 都 是从 梓州 大道 那边 过来 的 ， 千方百计 的 摇号 入学 ， 不 为 幼儿 的 安全 着想 了 吗 ？ 所谓 的 “ 安全 问题 ” 竟然 成 了 家长 随时 调用 来 威胁 政府 、 欺瞒 其他 民众 的 工具 。 此风 如果 助长 ， 将会 被 其他 居心 的 人 拿来 用 。 当然 不是 忽视 小学生 的 安全 问题 ， 政府 现在 开通 了 公交 专列 ， 每日 接送 家长 和 幼儿 ， 后续 也 可以 效仿 或者 更 精进 的 方式 。 2 、 关于 本次 试点 的 具体 区域 。 前面 说 到 学校 ， 然后 关于 具体 区域 。 肯定 前期 资源 欠缺 的 小区 呼声最高 的 ， 比如 北大 资源 、 中建 天府 公馆 、 德商 、 中铁 等 小区 。 这些 其实 都 是 新 小区 ， 就近 入学率 低 ， 择校 率高 ， 甚至 有 的 因为 资源 的 不 均衡性 都 没有 入住 ， 导致 区域 人气 一直 上不来 。 高新区 是 充满活力 和 蒸蒸日上 的 ， 吸引 着 大量 年轻人 来 奋斗 和 安居乐业 ， 本 区域 也 应该 如此 。 这些 一直 处于 教育 缺乏 的 小区 ， 政府 应该 给 他们 带来 希望 。 也 让 更 多 未来 还 将 入住 本 区域 的 家庭 没有 后顾之忧 ， 甚至 在 本 区域 出现 严重 的 霸道 资源 模式 。 3 . 建议 同 属于 中 和 这个 片区 的 省 教科院 和 新川 新开 小学 也 共同 拉入 多校 划片 ， 让 优质 教育资源 和 普通 教育资源 一起 拉入 多校 划片 ， 真正 做到 教育资源 的 共享 和 公平 公正 合理 ， 让 片区 每 一位 孩子 可以 得到享受 优质 教育资源 的 机会 和 可能 ， 而 不是 所有 的 优质 教育资源 都 被 某个 小区 独享 ， 违背 了 国家 弱 化学 区房 政策 提倡 教育 均衡 发展 战略部署 ， 多校 划片 ， 大势所趋 ！ 恳求 政府 这次 一定 要 公平 公正 合理 妥善 的 处理 中 和 多校 划片 的 划片 学校 和 划片 范围,,"['划片', '多校', '区域']",
407,青羊区海亮爱金沙多次停电，世贸物业不作为。,城建,投诉,成都,市长王凤朝,青羊区海亮爱金沙小区世贸物业不作为，16年的小区一周多次停电。每次停电物业都敷衍了事。三月十号物业声称找了专业的公司来检修，十号早晨8点左右开始停电检修到下午五点来电，当天晚上九点又发生同样停电事件。长期这样下去担心是否会引起电气设备火灾隐患。,122,2022-03-10 22:34,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945090,青羊区 海亮 爱 金沙 小区 世贸 物业 不 作为 ， 16 年 的 小区 一周 多次 停电 。 每次 停电 物业 都 敷衍了事 。 三月 十号 物业 声称 找 了 专业 的 公司 来 检修 ， 十号 早晨 8 点 左右 开始 停电 检修 到 下午 五点 来电 ， 当天 晚上 九点 又 发生 同样 停电 事件 。 长期 这样 下去 担心 是否 会 引起 电气设备 火灾 隐患 。,,"['停电', '十号', '物业']",
408,关于高新区中和片区多校划片的建议,教育,建言,成都,高新区,"关于高新区中和片区多校划片的建议尊敬的领导：高新区中和片区的多校划片政策充分贯彻了党中央关于教育公平，创办家门口好学校的大政方针,显示了高新区作为改革排头兵的改革魄力与智慧，作为高新区中和南片区居民在此表示感谢。目前虽然有部分既得利益者不从大局出发，罔顾党中央教育方针,对多校划片政策颇有意见，但作为德商御璟天骄的居民，对本次多校划片政策试点表示充分的认同和全力支持。在此提出几个建议供参考：一、抓住主要矛盾。目前中和南区域主要矛盾在于现有小学教育配置无法满足新入住小区居民日益增长的优质教育需求，事实造成了北大资源紫金府、北大资源颐和翡翠府、正成南郡、中建天府公馆、德商御璟天骄、中铁城锦南汇、蓝光金悦派等小区适龄儿童就近入学率极低、择校率高，甚至不敢在高新区落户。数十个小区涉及数千个高新区家庭，这个矛盾是当前主要矛盾，迫切需要得到解决。二、多校划片范围。建议本次划片对区域教育资源进行整合，同时在区域内新开小学，争取名校领办，如名校领办资源有限，可借鉴省教科院附小模式，由一所名校领办两所小学,这样区域内居民都能就近入学，从而使得生源平均分布与新学校相互促进，形成良性循环，逐步提升区域的整体教育水平。三、关于就近入学。多校划片在中和南区域内目前不存在距离问题，包括新川科技园在内的中和南区域目前人员较少，道路通畅，本身是小街区打造，未来也是产城一体的低密度区域，不存在交通拥堵问题。梓州大道以西的小区普遍有居民接送学生到梓州大道以东就读幼儿园、小学就说明距离不是问题，教育资源分布才是核心。诚然优质教育资源本身就是稀缺的，幼升小多校划片无法满足每一个家庭的需求，无法做到绝对公平，只求相对合理。古人云“不患寡而患不均”，此次高新区在中和片区试点多校划片就是合理的做法，每个小群体都不应该被放弃，这就是最大的教育公平！试点多校划片将为中和片区树立正确的教育价值导向，淡化学区房概念，从长远来看将推动中和片区教育水平跨越式的发展。此致敬礼！德商御璟天骄居民2022年3月10日",840,2022-03-10 22:39,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945093,"关于 高新区 中 和 片区 多校 划片 的 建议 尊敬 的 领导 ： 高新区 中 和 片区 的 多校 划片 政策 充分 贯彻 了 党中央 关于 教育 公平 ， 创办 家门口 好 学校 的 大政方针 , 显示 了 高新区 作为 改革 排头兵 的 改革 魄力 与 智慧 ， 作为 高新区 中和南 片区 居民 在 此 表示感谢 。 目前 虽然 有 部分 既得利益者 不 从 大局 出发 ， 罔顾 党中央 教育方针 , 对多校 划片 政策 颇 有 意见 ， 但 作为 德商御 璟 天骄 的 居民 ， 对 本次 多校 划片 政策 试点 表示 充分 的 认同 和 全力支持 。 在 此 提出 几个 建议 供参考 ： 一 、 抓住 主要矛盾 。 目前 中和南 区域 主要矛盾 在于 现有 小学 教育 配置 无法 满足 新 入住 小区 居民 日益增长 的 优质 教育 需求 ， 事实 造成 了 北大 资源 紫金 府 、 北大 资源 颐和 翡翠 府 、 正成 南郡 、 中建 天府 公馆 、 德商御 璟 天骄 、 中铁 城锦 南汇 、 蓝光 金悦 派 等 小区 适龄儿童 就近 入学率 极低 、 择校 率高 ， 甚至 不敢 在 高新区 落户 。 数十个 小区 涉及 数千个 高新区 家庭 ， 这个 矛盾 是 当前 主要矛盾 ， 迫切需要 得到 解决 。 二 、 多校 划片 范围 。 建议 本次 划片 对 区域 教育资源 进行 整合 ， 同时 在 区域 内新开 小学 ， 争取 名校 领办 ， 如 名校 领办 资源 有限 ， 可 借鉴 省 教科院 附小 模式 ， 由 一所 名校 领办 两所 小学 , 这样 区域 内 居民 都 能 就近入学 ， 从而 使得 生源 平均 分布 与 新 学校 相互促进 ， 形成 良性循环 ， 逐步 提升 区域 的 整体 教育 水平 。 三 、 关于 就近入学 。 多校 划片 在 中 和 南 区域 内 目前 不 存在 距离 问题 ， 包括 新川 科技园 在内 的 中 和 南 区域 目前 人员 较 少 ， 道路 通畅 ， 本身 是 小 街区 打造 ， 未来 也 是 产城 一体 的 低密度 区域 ， 不 存在 交通拥堵 问题 。 梓州 大道 以西 的 小区 普遍 有 居民 接送 学生 到 梓州 大道 以东 就读 幼儿园 、 小学 就 说明 距离 不是 问题 ， 教育资源 分布 才 是 核心 。 诚然 优质 教育资源 本身 就是 稀缺 的 ， 幼升 小多校 划片 无法 满足 每 一个 家庭 的 需求 ， 无法 做到 绝对 公平 ， 只求 相对 合理 。 古人云 “ 不患 寡而患 不均 ” ， 此次 高新区 在 中 和 片区 试点 多校 划片 就是 合理 的 做法 ， 每个 小 群体 都 不 应该 被 放弃 ， 这 就是 最大 的 教育 公平 ！ 试点 多校 划片 将 为 中 和 片区 树立 正确 的 教育 价值 导向 ， 淡化 学区 房 概念 ， 从 长远 来看 将 推动 中 和 片区 教育 水平 跨越式 的 发展 。 此致敬礼 ！ 德商御 璟 天骄 居民 2022 年 3 月 10 日",,"['划片', '多校', '高新区']",
409,青羊区草堂北支路3号院,城建,求助,成都,青羊区,请问我们这个小区有在改造或者拆迁范围内吗？现在的环境90年老破小，楼层不隔音，多次因为隔音问题上下楼邻居闹不愉快，基本配套设施不全电路水管杂乱无章，小区门口居然是一家人的客厅！？小区的业委会人员也在其位不谋其事，解决不了什么事。停车问题简直就是心病，因为种种这样那样的原因一直都没停进过小区，几年了！！这样的小区很需要得到相关部门的重视。,169,2022-03-10 22:39,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945092,请问 我们 这个 小区 有 在 改造 或者 拆迁 范围 内 吗 ？ 现在 的 环境 90 年老 破小 ， 楼层 不 隔音 ， 多次 因为 隔音 问题 上 下楼 邻居 闹 不 愉快 ， 基本 配套 设施 不全 电路 水管 杂乱无章 ， 小区 门口 居然 是 一家人 的 客厅 ！ ？ 小区 的 业委会 人员 也 在 其位 不谋 其事 ， 解决不了 什么 事 。 停车 问题 简直 就是 心病 ， 因为 种种 这样 那样 的 原因 一直 都 没 停进 过 小区 ， 几年 了 ！ ！ 这样 的 小区 很 需要 得到 相关 部门 的 重视 。,,"['小区', '隔音', '停进']",
410,征地社保,拆迁,咨询,成都,东部新区,尊敬的领导您好：我是成都东部新区草池镇的村民，我们在2020年修金简仁快速路时所征的地，在当时征地时村.镇领导说项目进场社保指标随着就到，可正真项目进场后多次询问领导们后，202l年3月份下达了一个预推名额指标，现预推名额又一年后，现金简仁快速已通车了。没有任何领导给我说这社保何时才能真正领到，征地政府发放的生活补助费，就现在的生活标准及物价远远不够，何况预推名额都是高龄老人，希望政府尽快落实关心百姓，回复个准确的信息。,212,2022-03-10 22:44,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2945096,尊敬 的 领导 您好 ： 我 是 成都 东部 新区 草池 镇 的 村民 ， 我们 在 2020 年 修金 简仁 快速路 时所征 的 地 ， 在 当时 征地 时村 . 镇 领导 说 项目 进场 社保 指标 随着 就 到 ， 可正 真 项目 进场 后 多次 询问 领导 们 后 ， 202l 年 3 月份 下达 了 一个 预推 名额 指标 ， 现预 推 名额 又 一年 后 ， 现金 简仁 快速 已 通车 了 。 没有 任何 领导 给 我 说 这 社保 何时 才能 真正 领到 ， 征地 政府 发放 的 生活 补助费 ， 就 现在 的 生活 标准 及 物价 远远不够 ， 何况 预推 名额 都 是 高龄 老人 ， 希望 政府 尽快 落实 关心 百姓 ， 回复 个 准确 的 信息 。,,"['名额', '简仁', '预推']",
